Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1,0,39,1,1,895,3,3,3,4,1,3,1,1,2,1,1,2,4,1,57,67.0
1,1,46,0,2,1262,3,4,3,5,4,5,4,3,3,3,3,4,3,4,0,0.0
1,1,30,0,1,2248,2,5,3,2,3,3,5,3,4,4,4,4,4,3,0,0.0
1,1,14,0,1,546,3,3,5,1,2,5,2,2,3,5,3,1,3,2,0,2.0
1,1,55,1,2,147,4,4,4,4,4,4,3,4,4,4,4,1,4,1,119,124.0
1,1,48,1,2,2001,3,3,3,3,3,4,4,2,2,2,2,4,2,4,2,0.0
1,1,39,1,2,86,5,5,5,5,2,4,5,5,5,5,4,3,5,4,0,0.0
1,0,33,1,2,2704,2,2,2,3,2,5,5,1,2,4,3,5,1,5,0,0.0
1,1,30,1,2,2329,1,1,1,1,5,5,5,5,5,2,4,3,1,5,2,2.0
0,1,41,1,2,457,1,1,1,1,5,5,4,5,5,5,5,3,5,3,0,3.0
0,1,29,0,1,590,4,4,4,4,4,4,4,4,4,3,4,3,3,4,33,16.0
1,1,20,0,1,711,2,4,2,3,4,2,4,4,3,4,4,5,5,4,0,0.0
1,0,35,1,2,331,3,3,3,2,4,3,1,4,5,4,4,5,4,4,0,0.0
0,1,46,0,1,488,3,4,3,3,2,4,4,2,2,3,2,3,2,5,15,11.0
1,1,65,0,1,647,1,4,1,4,2,1,2,2,3,2,4,5,4,2,0,5.0
1,1,47,1,2,2475,4,1,1,1,4,4,4,1,4,3,3,4,3,4,0,0.0
0,1,37,1,1,468,5,3,3,3,5,5,5,5,1,3,3,3,2,5,17,8.0
0,1,43,1,2,1444,3,3,3,3,2,5,5,3,3,3,3,5,3,3,0,0.0
1,1,44,1,2,1663,1,1,1,1,3,4,4,4,4,4,4,5,4,4,0,1.0
0,1,40,1,2,2808,4,3,3,3,3,3,4,3,3,3,4,4,3,3,7,2.0
1,1,65,0,1,259,1,4,1,3,2,1,2,2,3,2,3,3,4,2,0,0.0
1,1,27,0,1,337,3,3,3,4,3,3,3,3,3,3,4,4,4,3,12,7.0
0,1,69,0,1,502,1,5,1,4,3,4,5,3,3,1,3,4,3,5,0,0.0
1,1,55,1,2,622,3,3,2,3,4,4,5,5,5,5,5,3,5,4,4,2.0
0,1,59,1,2,3130,1,1,1,1,5,5,5,5,5,4,5,4,5,4,0,0.0
0,1,51,1,2,1858,3,3,4,3,2,5,5,4,4,4,4,4,4,5,35,11.0
0,1,54,0,1,772,1,4,1,1,3,2,1,3,3,1,3,4,3,5,0,0.0
1,1,34,1,2,89,5,5,4,5,5,3,2,4,4,4,3,3,4,1,0,0.0
1,1,60,1,2,3693,5,5,5,5,5,4,5,5,5,5,5,3,5,3,47,44.0
1,0,29,1,2,919,4,4,4,3,5,4,5,5,3,2,4,3,4,5,4,0.0
1,1,54,1,2,1620,3,3,3,3,3,5,4,4,4,4,4,4,4,4,15,2.0
1,1,40,1,2,3253,5,5,5,5,4,2,5,3,3,4,3,4,3,1,2,0.0
0,1,58,0,1,1187,1,3,0,4,1,2,3,1,1,0,1,3,1,1,24,39.0
0,1,45,1,1,1024,2,1,1,1,2,4,3,2,2,2,2,1,2,3,0,13.0
0,1,10,0,1,247,4,1,4,3,2,4,2,2,4,4,2,2,2,2,5,0.0
1,0,27,1,1,805,3,3,3,3,3,3,3,3,3,1,2,3,3,3,0,0.0
0,0,24,1,2,804,0,0,0,3,5,0,5,5,5,5,4,4,5,5,3,0.0
1,0,32,1,1,158,1,5,2,3,4,2,4,4,4,4,4,5,4,4,0,0.0
0,0,24,1,1,447,4,3,4,4,2,4,2,2,1,2,3,4,3,2,13,7.0
0,1,51,1,2,3857,0,0,0,4,5,4,5,1,1,1,1,4,1,5,0,0.0
0,1,50,1,2,835,2,2,2,2,2,3,3,2,2,2,2,4,2,1,25,3.0
1,1,9,0,1,224,4,5,0,3,3,0,3,3,5,2,5,4,5,3,62,68.0
0,1,72,1,1,862,5,3,3,3,4,3,1,5,5,5,5,5,5,4,5,0.0
1,1,47,1,1,451,2,4,4,4,2,2,2,2,1,5,3,1,3,2,0,0.0
1,0,28,1,2,997,2,3,3,3,5,3,5,5,5,3,4,4,5,5,11,5.0
0,1,44,1,2,323,3,3,3,3,3,4,4,4,4,4,4,3,4,4,1,0.0
1,1,35,1,1,563,4,4,4,4,4,4,4,4,5,1,5,3,1,4,113,104.0
0,0,38,1,1,191,2,0,2,3,1,2,1,1,2,1,2,1,3,1,42,39.0
1,1,61,0,1,861,2,2,1,2,4,1,2,4,1,4,2,4,3,4,0,26.0
1,0,23,1,2,307,4,0,4,4,3,4,3,3,5,3,4,5,4,3,0,3.0
0,1,51,1,2,3790,1,1,1,1,5,4,5,5,5,5,5,5,5,5,24,10.0
0,1,60,1,2,3805,2,2,2,2,2,4,5,4,4,4,4,4,4,5,0,1.0
0,1,39,1,0,359,1,4,5,4,1,1,1,1,4,2,4,1,4,1,0,0.0
0,0,43,1,2,606,5,5,5,4,5,1,4,5,4,5,5,4,3,4,164,163.0
1,1,69,1,2,674,2,2,5,2,5,3,3,2,2,2,2,4,2,1,0,0.0
1,1,14,1,2,3946,3,3,3,3,4,4,4,4,3,3,4,4,5,4,0,0.0
1,1,36,0,1,651,3,1,3,4,4,3,4,4,4,1,4,2,4,4,0,0.0
0,1,22,1,1,542,4,4,4,4,4,4,2,4,4,1,4,3,3,4,3,0.0
0,0,24,1,1,462,1,1,1,1,3,1,3,3,4,2,1,1,1,3,83,61.0
0,0,18,1,2,1276,4,0,4,3,2,4,2,2,3,5,4,4,5,2,0,0.0
0,1,61,1,2,3850,5,5,3,5,3,5,4,5,5,5,5,4,5,3,3,0.0
0,1,41,0,1,910,3,4,3,5,3,3,3,3,3,2,5,2,2,3,0,32.0
0,1,58,0,1,1608,3,5,3,4,4,3,5,3,3,3,4,3,3,3,0,6.0
1,1,47,1,2,853,1,3,3,3,2,4,4,1,1,1,1,2,1,1,0,0.0
1,1,40,1,2,529,4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0.0
1,1,64,0,1,500,2,5,2,2,4,2,4,4,5,2,4,4,5,4,0,0.0
0,1,21,1,2,3041,3,3,3,3,2,2,2,2,3,4,5,4,4,2,2,36.0
1,1,45,1,1,1407,3,1,3,1,2,3,2,2,3,2,4,3,4,2,43,41.0
1,0,28,1,2,731,2,1,1,2,4,1,4,4,4,2,2,2,2,4,13,10.0
0,0,10,1,1,1082,1,1,1,4,5,1,5,5,1,2,4,2,3,5,0,0.0
1,1,25,1,2,2635,5,5,5,5,3,3,3,3,5,5,2,4,2,3,0,11.0
0,0,24,1,2,1473,4,0,4,3,4,5,4,5,3,4,5,4,3,4,133,114.0
1,1,30,1,2,1739,5,5,5,5,4,4,4,4,4,5,4,5,4,4,25,35.0
1,1,40,1,2,262,4,1,1,1,3,3,2,4,4,4,4,2,4,3,0,2.0
1,1,28,1,2,2378,4,4,4,4,5,5,5,5,2,5,5,4,3,5,0,0.0
1,1,17,0,1,2585,4,4,4,4,4,5,3,5,2,4,5,3,4,3,0,0.0
0,1,36,1,1,356,2,5,5,5,2,2,2,2,3,4,3,2,3,2,0,0.0
0,1,36,0,2,782,1,3,1,2,1,2,2,1,1,1,1,1,1,3,100,91.0
1,1,33,1,0,305,0,0,0,2,3,0,1,3,4,3,2,4,5,3,0,0.0
1,1,28,0,1,335,1,4,1,1,2,1,2,2,5,2,5,3,4,2,0,0.0
0,1,48,1,2,2410,2,1,1,1,2,4,4,2,2,2,2,2,2,2,4,11.0
0,1,24,0,1,1096,4,2,4,4,5,4,5,5,4,3,3,1,4,5,0,0.0
1,1,24,0,1,2704,2,3,2,3,3,2,3,3,4,4,3,3,3,3,0,0.0
0,0,80,1,2,152,3,4,4,3,3,3,3,4,5,4,3,3,3,3,249,248.0
0,1,26,0,1,666,2,4,2,4,4,2,4,4,3,3,4,3,4,4,0,45.0
1,1,20,0,1,633,4,2,4,4,3,4,3,3,1,1,3,4,3,3,0,0.0
1,0,27,1,1,546,1,0,1,4,4,1,4,4,5,5,2,1,5,4,0,0.0
1,1,44,1,2,1166,3,3,3,3,2,5,5,5,5,5,5,4,5,5,0,31.0
1,1,57,1,2,2242,3,3,3,3,2,4,4,3,3,3,3,5,3,3,4,0.0
0,1,29,1,2,1471,4,4,4,4,4,4,4,4,3,2,4,5,5,4,96,88.0
0,1,31,1,2,1590,2,2,2,2,5,5,5,5,5,2,5,4,5,5,19,1.0
1,0,39,1,2,216,4,4,4,1,3,4,3,3,2,5,3,5,3,3,0,7.0
1,1,55,1,1,133,5,1,2,1,5,5,5,5,4,1,1,2,4,5,0,5.0
1,1,21,1,1,517,4,4,5,5,4,3,4,4,2,1,4,2,4,4,0,0.0
1,1,46,0,0,308,1,2,1,4,2,1,2,2,1,4,3,1,3,2,0,12.0
1,0,12,1,2,1310,4,4,4,5,3,4,3,3,4,4,4,5,5,3,0,0.0
1,1,25,0,1,1089,4,3,4,3,3,4,3,3,4,2,1,3,1,3,0,0.0
0,0,25,1,2,587,1,0,1,3,3,1,3,3,5,2,5,5,5,3,29,10.0
0,1,44,1,2,1576,2,2,2,2,3,5,4,5,5,5,5,4,5,4,0,0.0
1,0,9,1,2,794,0,0,0,1,2,0,2,2,4,3,4,3,4,2,0,0.0
1,0,24,1,1,936,4,4,4,4,2,4,2,2,4,5,5,4,4,2,9,0.0
0,1,53,0,1,1744,3,5,3,3,5,4,4,4,4,3,4,4,4,5,0,0.0
0,1,59,1,2,2176,3,3,4,3,5,5,5,3,3,3,3,5,3,5,0,0.0
1,1,64,0,1,590,3,4,3,3,1,3,1,1,1,1,1,1,4,1,0,6.0
0,1,40,0,1,1090,4,1,4,2,4,4,5,4,4,3,2,2,3,4,48,59.0
1,1,24,0,0,192,3,4,0,3,5,0,5,5,5,2,5,3,5,5,30,12.0
0,1,45,1,2,3293,5,5,5,5,4,5,4,5,5,5,5,3,5,3,31,16.0
1,1,50,1,1,2381,1,2,2,2,1,1,1,1,2,4,1,4,2,1,0,0.0
0,1,30,1,2,2021,4,4,4,4,5,5,5,5,4,4,4,3,5,5,0,0.0
0,1,49,1,2,296,3,4,4,4,1,3,3,3,3,3,3,1,3,2,0,0.0
0,1,26,0,1,480,2,3,2,4,3,2,3,3,4,4,4,2,4,3,16,13.0
1,1,48,1,2,711,4,4,4,4,2,5,4,5,5,5,5,4,5,5,11,0.0
0,1,39,1,2,404,1,1,1,1,4,4,5,5,5,4,5,3,5,3,0,0.0
0,0,60,1,1,1061,2,2,2,3,5,2,1,5,3,3,4,3,3,5,10,5.0
0,1,14,0,1,1464,3,4,3,3,3,1,1,5,4,3,4,1,3,1,208,218.0
1,1,54,0,1,224,4,5,0,3,1,0,1,1,3,2,5,4,4,1,0,30.0
1,1,12,0,1,2125,5,1,5,3,2,5,2,2,3,3,3,1,4,2,37,21.0
0,1,62,0,2,1290,4,1,3,2,5,1,3,3,3,3,3,3,3,2,0,0.0
1,0,9,1,1,675,2,2,2,3,1,2,3,1,2,3,3,1,3,1,0,6.0
0,1,48,1,2,835,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0
1,1,15,0,1,1120,2,5,2,4,3,2,3,3,4,4,4,5,5,3,20,17.0
1,1,33,0,0,2576,3,5,3,3,3,3,3,3,5,1,4,4,4,3,0,0.0
0,1,55,1,2,2639,3,3,3,3,3,5,5,5,5,5,5,5,5,4,0,0.0
0,1,39,0,1,2296,2,2,2,3,4,2,4,4,1,5,3,4,2,4,0,0.0
1,1,54,1,2,3000,2,2,2,2,2,4,4,5,5,5,5,3,5,3,16,4.0
0,1,67,0,1,157,1,2,1,4,3,4,4,4,4,1,4,4,4,2,0,0.0
1,1,21,1,2,1407,5,5,4,5,4,4,4,4,4,5,5,4,5,4,10,24.0
0,1,47,1,1,500,4,5,5,5,4,5,5,4,4,4,4,4,4,3,0,0.0
1,1,46,0,1,862,3,5,3,3,4,3,4,4,2,4,1,2,2,4,1,0.0
0,1,42,0,1,967,3,5,3,2,5,4,4,5,5,3,5,4,5,4,64,73.0
0,1,45,1,2,2182,2,2,5,2,4,4,4,5,5,5,5,3,5,5,0,0.0
0,1,31,1,2,2958,4,4,4,4,4,4,4,4,5,2,5,5,4,4,51,36.0
1,1,50,0,1,121,1,3,1,3,3,1,3,3,2,3,3,4,2,3,0,0.0
0,1,41,0,1,229,3,5,3,4,5,3,5,5,4,4,5,3,5,5,25,20.0
1,1,40,1,2,453,2,5,5,5,3,3,3,2,2,2,2,4,2,1,4,0.0
1,0,25,1,2,352,0,0,0,2,5,0,1,5,5,5,4,2,5,5,0,5.0
1,1,60,1,2,3753,3,3,3,3,5,5,5,4,4,4,4,4,4,5,5,2.0
1,0,19,1,2,140,2,3,2,4,5,2,5,5,1,1,4,2,3,5,0,0.0
1,1,40,0,1,488,2,3,2,1,5,2,5,5,4,5,3,5,4,5,0,0.0
1,1,32,0,1,386,4,4,4,2,5,4,5,5,4,2,5,5,5,5,12,2.0
0,1,61,0,0,363,3,5,3,4,3,5,5,1,1,3,1,5,1,5,5,5.0
1,1,17,0,1,431,2,5,2,5,2,2,2,4,2,4,5,2,5,2,234,255.0
1,1,53,1,2,1924,2,2,2,2,4,5,5,4,4,4,4,3,4,4,0,0.0
0,1,51,1,2,948,2,2,2,2,5,5,5,3,3,3,3,3,3,3,2,0.0
0,1,8,0,0,444,3,5,3,5,1,3,1,1,5,5,5,3,5,1,8,0.0
0,1,53,1,2,403,4,4,4,4,5,5,5,3,2,5,4,5,3,5,20,148.0
0,0,23,1,1,147,5,4,5,2,5,5,5,5,3,2,5,3,4,5,0,0.0
0,0,38,1,1,216,4,2,4,4,4,4,4,4,3,4,3,4,2,4,187,205.0
0,1,43,1,1,399,2,3,3,3,4,3,3,2,2,2,2,3,2,2,0,0.0
1,1,25,1,1,704,3,1,3,1,3,3,3,3,1,5,3,1,4,3,0,0.0
1,1,55,1,2,853,2,2,2,2,1,1,3,4,4,4,4,4,4,3,0,0.0
0,1,8,1,2,1188,4,2,2,2,4,4,4,4,1,1,3,1,4,4,6,0.0
1,1,44,1,2,214,4,3,4,4,4,4,5,5,5,5,5,3,5,5,0,0.0
1,1,37,1,1,323,3,5,5,5,3,4,3,3,5,2,3,3,5,3,0,23.0
1,1,54,0,1,216,3,4,3,1,2,3,2,2,5,4,5,5,4,2,0,0.0
1,1,54,0,1,486,3,0,3,3,2,3,2,2,3,4,4,3,3,2,0,0.0
1,0,40,1,1,975,1,2,2,4,2,3,3,4,1,3,1,3,3,3,18,47.0
1,0,24,1,1,846,1,1,1,3,1,1,1,1,3,4,3,2,5,1,0,2.0
1,1,46,1,2,333,4,4,4,4,2,4,5,5,5,5,5,3,5,5,8,0.0
0,0,51,1,1,594,3,4,3,3,4,3,4,4,4,1,3,4,4,4,2,1.0
0,0,25,1,2,550,3,5,3,5,1,3,1,1,5,5,4,5,5,1,0,0.0
1,1,46,1,2,2342,4,4,4,4,2,5,4,4,4,4,4,4,4,5,9,0.0
1,1,60,0,1,607,2,5,2,3,4,2,4,4,4,4,4,3,4,4,0,40.0
1,1,30,1,2,427,1,1,1,1,5,5,5,5,1,1,2,1,4,5,0,0.0
1,1,53,0,2,473,3,4,3,5,5,2,2,5,5,3,5,2,5,3,0,0.0
0,1,43,1,2,842,3,3,3,3,2,5,4,5,5,5,5,4,5,5,2,0.0
1,1,32,0,1,139,3,3,3,3,1,3,1,1,3,2,4,1,3,1,0,0.0
0,1,7,0,1,733,2,5,2,4,2,2,2,2,4,4,5,2,5,2,0,0.0
1,1,34,1,2,2778,1,1,1,1,5,5,5,5,5,5,5,5,5,5,0,0.0
1,1,30,1,1,234,0,0,0,3,3,0,3,3,1,1,3,1,1,3,0,0.0
1,1,50,1,2,3309,2,2,2,2,3,4,4,5,5,5,5,4,5,5,35,33.0
1,1,24,0,1,366,1,3,2,4,4,2,4,4,1,4,2,1,2,4,0,0.0
0,1,24,1,1,1034,3,2,2,2,3,3,4,3,3,4,4,4,4,3,37,34.0
0,1,45,1,2,1728,2,2,2,2,4,4,4,2,2,2,2,4,2,4,60,67.0
0,1,42,0,1,991,3,5,3,3,3,4,5,3,3,3,3,3,3,3,27,39.0
0,1,72,1,2,3579,2,1,5,5,2,2,2,2,2,2,2,1,2,4,16,16.0
0,1,50,1,2,3596,0,5,0,1,4,5,4,5,5,5,5,4,5,4,23,16.0
1,1,32,0,1,937,3,5,3,4,2,3,2,2,4,3,5,5,5,2,10,1.0
0,1,37,1,2,1400,4,4,5,4,1,5,1,5,5,5,5,1,5,3,0,0.0
0,1,49,1,2,3996,2,2,2,2,5,4,5,5,5,5,5,5,5,3,46,56.0
0,1,42,0,1,356,4,3,4,3,1,3,3,5,5,4,5,2,5,1,0,0.0
1,0,34,1,2,1066,2,3,3,4,3,5,5,4,5,4,3,5,1,5,291,292.0
0,1,36,0,1,645,5,4,5,3,5,5,4,5,5,5,5,3,5,5,0,0.0
0,1,25,1,2,2650,5,5,5,5,5,4,5,5,3,5,5,4,4,5,0,0.0
0,1,51,1,2,1875,2,2,2,2,4,4,4,3,3,5,5,4,3,4,153,160.0
0,1,45,1,2,2334,1,1,3,1,2,5,5,4,4,4,4,3,4,3,2,0.0
0,0,23,1,1,1124,1,1,1,4,4,1,4,4,2,2,3,3,4,4,0,0.0
1,1,43,1,2,486,3,4,4,4,3,3,4,3,3,3,3,2,3,2,60,57.0
1,1,38,1,1,173,5,3,3,3,5,5,5,5,3,2,3,4,5,5,36,33.0
1,1,23,1,2,1464,4,4,4,4,2,2,2,2,3,4,4,3,4,2,3,0.0
0,1,54,1,1,341,1,2,4,4,3,4,4,1,1,1,1,1,1,4,5,0.0
1,1,38,1,2,89,5,5,4,5,2,1,4,4,4,4,4,2,4,1,0,0.0
0,1,50,1,1,991,2,4,5,4,3,4,3,2,2,2,2,2,2,2,0,0.0
1,1,27,1,2,3325,4,4,4,4,4,4,4,4,5,1,3,2,5,4,0,0.0
0,0,22,1,1,315,4,5,4,4,3,4,3,3,4,5,4,4,5,3,0,0.0
1,1,27,0,1,1416,1,1,1,3,1,1,1,1,4,1,3,2,3,1,0,12.0
0,1,58,1,1,1034,5,3,1,1,3,1,1,5,5,5,5,3,5,2,41,30.0
1,0,23,1,1,1021,2,2,2,5,3,2,1,3,4,2,4,3,4,3,0,11.0
1,1,41,1,2,2457,2,2,2,2,5,4,4,4,4,4,4,3,4,5,0,0.0
0,1,28,1,0,842,1,3,3,3,1,1,1,1,2,1,4,1,4,1,0,0.0
0,1,37,0,1,1235,1,3,1,4,2,1,5,2,4,4,3,2,3,2,10,0.0
1,1,52,1,1,1448,5,4,3,4,5,5,5,5,3,3,5,4,3,5,0,0.0
0,1,32,1,2,2556,2,2,2,2,5,5,5,5,3,3,4,3,5,5,0,0.0
0,1,79,1,1,902,5,4,4,4,5,5,5,4,4,1,5,5,5,5,0,5.0
0,1,28,1,2,1698,3,3,3,3,1,2,1,1,4,3,4,4,4,1,2,0.0
1,1,44,1,2,404,4,4,4,4,3,5,4,4,4,4,4,3,4,5,55,55.0
0,1,50,1,2,528,2,4,4,4,3,4,3,2,2,2,2,2,2,1,24,16.0
1,1,58,1,2,772,2,2,2,2,1,4,5,5,5,4,5,5,5,1,0,2.0
1,1,26,0,1,334,4,5,3,3,4,3,4,4,5,2,4,4,4,4,87,71.0
1,1,62,1,2,835,3,3,3,3,5,4,2,5,5,5,5,3,5,4,0,0.0
0,1,44,0,1,641,2,4,2,5,4,4,5,2,2,2,2,5,2,5,10,16.0
0,1,54,1,2,2837,4,4,4,4,3,5,4,5,5,5,5,4,5,4,1,0.0
1,1,42,1,1,177,3,2,2,2,3,3,3,3,1,3,4,1,4,3,69,58.0
0,1,57,1,1,674,2,2,2,2,1,1,5,2,2,2,2,3,2,3,4,0.0
1,0,37,1,1,177,2,3,2,3,2,2,2,2,3,3,4,3,3,2,0,0.0
1,1,47,0,1,1121,1,5,1,1,1,4,5,4,3,4,5,5,4,5,141,123.0
1,0,31,1,0,1235,2,2,2,3,5,2,5,5,1,4,3,4,3,5,55,21.0
1,0,80,1,1,206,3,4,4,3,5,4,5,5,1,1,4,3,3,5,0,24.0
1,0,24,1,1,587,4,4,5,1,1,5,1,1,4,3,4,5,4,1,87,75.0
0,1,37,1,0,584,4,5,5,5,4,4,4,4,3,2,5,3,3,4,0,0.0
0,1,48,0,0,1597,4,5,4,3,5,4,4,1,1,4,1,3,1,4,36,3.0
1,0,25,1,1,101,2,5,1,1,4,1,4,4,1,5,5,3,2,4,0,2.0
0,1,36,0,1,143,1,3,1,1,4,1,4,4,4,5,3,1,3,4,15,30.0
0,1,20,0,1,349,3,3,3,4,4,3,4,4,4,5,3,3,3,4,34,17.0
1,1,39,1,2,1935,5,5,5,5,4,1,2,4,4,4,4,3,4,2,0,0.0
0,1,35,0,1,903,4,4,4,3,5,4,5,5,2,5,4,3,4,5,0,0.0
0,1,66,0,1,733,1,4,1,3,4,3,4,3,3,1,3,1,3,1,0,0.0
1,1,38,1,1,405,2,2,4,2,2,2,2,2,3,3,4,4,3,2,24,24.0
1,0,29,1,2,929,2,2,2,1,3,2,3,3,3,3,5,5,5,3,0,0.0
0,0,23,1,1,509,4,4,4,4,5,4,5,5,4,5,3,3,4,5,41,29.0
0,1,56,1,2,581,3,3,3,3,3,4,4,3,3,3,3,4,3,4,0,0.0
1,1,46,0,0,270,2,1,2,4,2,2,2,2,4,1,3,3,4,2,112,115.0
0,1,58,1,1,588,4,1,1,1,1,4,2,5,5,4,5,4,5,1,0,0.0
0,1,62,1,2,1608,4,4,4,4,5,2,5,4,4,4,5,1,4,2,0,0.0
1,1,33,0,1,1448,3,5,3,1,2,3,2,2,2,4,2,4,4,2,0,0.0
1,1,53,1,1,811,5,1,5,1,5,5,5,5,4,4,3,4,4,5,118,103.0
0,1,58,1,2,3600,3,3,3,3,3,5,4,5,5,5,5,4,5,4,21,23.0
0,1,54,1,2,3362,2,2,2,2,5,4,4,4,4,4,5,4,4,3,17,32.0
0,0,70,0,1,238,5,4,5,1,5,5,5,5,3,2,4,5,4,5,54,46.0
1,1,37,1,2,2599,4,4,4,4,4,4,2,4,4,4,4,3,4,4,0,0.0
0,1,49,1,2,2645,2,2,2,2,4,2,2,4,4,4,4,5,4,5,0,0.0
0,1,45,1,2,646,2,2,5,2,3,5,4,5,5,5,5,4,5,4,0,0.0
1,1,22,0,1,337,0,5,0,1,5,0,5,5,5,2,4,5,5,5,0,0.0
1,1,35,1,2,3212,3,2,4,2,1,2,3,3,3,3,3,2,3,1,6,26.0
0,0,21,1,1,542,5,0,5,4,5,0,5,5,3,3,2,3,3,5,0,0.0
0,1,18,0,1,2400,3,5,3,2,3,2,2,3,4,4,5,2,4,2,0,0.0
0,0,29,1,2,626,1,1,1,1,3,1,3,3,4,2,4,4,4,3,5,9.0
1,1,11,0,1,1670,1,0,1,5,4,1,3,4,3,5,5,3,4,4,0,0.0
0,1,51,1,1,3904,3,1,1,1,3,3,3,3,5,4,3,3,1,3,17,0.0
1,1,41,0,0,1744,4,5,4,3,5,4,5,5,5,5,4,3,4,5,0,0.0
1,1,59,0,1,2133,3,3,3,1,1,3,1,1,5,2,3,3,1,1,83,62.0
1,0,20,1,1,748,2,2,2,3,4,2,4,4,4,4,4,1,4,4,0,0.0
1,1,25,1,0,1368,3,5,5,5,3,3,2,3,2,2,2,3,2,3,0,0.0
1,1,62,0,1,294,4,5,4,2,5,4,5,5,3,4,4,4,5,5,0,0.0
1,0,18,1,1,551,2,4,2,4,4,2,4,4,1,1,4,3,4,4,71,79.0
0,1,66,1,1,331,4,5,5,5,2,3,3,3,3,4,3,2,3,3,0,0.0
0,1,65,1,2,399,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,3.0
1,1,43,0,2,551,4,4,4,3,4,4,1,4,4,4,5,4,4,5,0,0.0
1,1,43,0,1,978,3,5,3,3,2,3,3,2,4,2,4,5,4,2,0,0.0
1,1,57,0,1,363,5,5,5,3,5,5,5,5,3,4,5,5,4,5,0,0.0
0,1,53,1,2,3610,3,5,5,5,2,2,3,3,3,3,3,3,3,4,13,7.0
0,1,40,1,1,543,3,1,1,1,3,3,3,3,4,3,3,2,3,3,2,0.0
0,0,41,1,2,325,4,4,4,3,3,4,1,3,4,4,4,3,4,3,9,2.0
1,1,28,1,2,1496,2,2,2,2,2,2,2,2,4,5,5,3,4,2,0,0.0
1,1,25,1,2,1819,5,2,5,5,4,4,4,4,3,5,1,3,2,4,0,0.0
1,1,48,0,1,547,2,4,2,2,3,2,4,3,1,4,4,4,4,3,0,0.0
1,1,29,1,2,1102,1,1,1,1,5,5,5,5,4,3,2,1,1,5,0,0.0
0,1,55,1,2,3172,2,2,2,2,5,5,4,3,3,4,3,3,3,3,0,0.0
0,1,49,1,1,784,5,3,3,3,1,4,3,5,5,5,5,4,5,4,111,110.0
1,0,44,1,1,447,2,2,2,3,3,2,3,3,1,3,3,4,4,3,31,24.0
0,0,29,1,2,469,2,2,2,3,4,2,4,4,4,5,5,5,4,4,0,0.0
1,0,23,1,2,1121,4,4,4,2,2,4,2,2,3,4,4,3,4,2,0,0.0
0,0,22,1,1,1235,4,4,4,4,5,4,5,5,3,5,4,4,5,5,0,0.0
1,1,23,1,2,1504,5,5,5,5,4,4,4,4,3,1,1,4,3,4,9,0.0
0,1,29,0,1,529,3,3,3,3,5,3,5,5,4,2,3,1,3,5,0,0.0
0,0,37,1,0,669,4,4,4,3,5,4,5,5,4,2,1,5,2,5,0,0.0
1,1,47,0,0,237,2,4,2,2,1,2,1,1,5,2,4,4,4,1,0,0.0
0,1,58,1,2,2131,4,4,4,4,2,5,4,5,5,5,5,3,5,3,18,0.0
1,1,37,1,1,448,4,1,1,1,4,4,4,4,5,2,4,4,2,4,0,4.0
0,1,42,0,2,448,3,4,3,3,1,4,1,3,3,3,3,1,3,2,25,8.0
1,1,19,1,2,2476,3,3,3,3,4,4,4,4,2,3,2,5,1,4,0,0.0
0,1,18,1,2,2620,3,4,4,4,3,3,3,3,1,5,3,3,3,3,74,86.0
0,1,70,0,1,762,3,5,3,5,3,5,4,2,2,3,2,3,2,5,66,73.0
0,1,56,1,2,337,0,1,1,1,5,5,4,3,3,3,3,5,3,4,0,0.0
1,1,50,1,2,983,1,1,1,1,2,5,5,2,2,2,2,5,2,4,0,0.0
1,1,56,1,2,594,5,5,5,5,5,5,5,4,4,5,5,5,3,5,130,138.0
1,0,42,1,2,224,3,3,3,1,4,3,4,4,3,1,4,3,1,4,60,55.0
0,1,46,1,2,2771,1,1,1,1,4,4,5,2,2,3,2,4,2,5,0,0.0
1,1,61,0,1,354,4,5,4,4,1,4,1,1,5,4,5,4,4,1,0,0.0
0,0,37,1,1,591,1,0,1,2,4,1,3,4,4,1,5,2,1,4,0,0.0
0,1,36,1,2,370,1,1,1,1,4,4,5,4,4,4,4,5,4,4,0,0.0
0,0,50,1,2,430,2,1,1,1,2,2,2,2,3,2,5,4,4,2,0,0.0
1,0,28,1,2,667,5,5,5,4,2,5,2,2,5,3,4,5,5,2,3,3.0
1,1,72,1,2,2143,3,2,2,2,5,3,2,3,3,4,3,4,3,3,36,43.0
0,0,26,1,0,1303,4,4,4,4,4,4,4,4,1,3,4,2,3,4,24,47.0
1,1,45,1,0,406,1,5,5,5,1,1,1,1,1,3,4,1,3,1,2,1.0
0,0,27,1,1,562,4,1,5,2,1,5,1,1,1,4,2,2,3,1,0,0.0
0,1,33,1,2,1966,5,5,4,5,4,4,5,4,4,4,4,4,4,4,10,10.0
